time;y1;y2;y3;u1
393;0.09070420000000001;0.01943568000000001;0.07227760000000003;0
394;0.0897058;0.018938400000000022;0.07145360000000003;0
395;0.08904020000000001;0.018772640000000007;0.07062960000000001;0
396;0.08787540000000002;0.018606879999999992;0.07062960000000001;0
397;0.08704340000000002;0.01794383999999999;0.06997040000000002;0
398;0.0863778;0.01794383999999999;0.06931120000000002;0
399;0.08488020000000002;0.017612320000000015;0.06848720000000003;0
400;0.0838818;0.017115040000000026;0.06733360000000005;0
401;0.0833826;0.01694928000000001;0.06700400000000001;0
402;0.08238420000000002;0.016783519999999996;0.06618000000000002;0
403;0.08238420000000002;0.016783519999999996;0.06552080000000005;0
404;0.08138580000000001;0.01661775999999998;0.06502640000000004;0
405;0.08072020000000002;0.016120479999999993;0.06403760000000003;0
406;0.07972180000000001;0.015954719999999978;0.0633784;0
407;0.07855700000000002;0.01578896000000002;0.0633784;0
408;0.0778914;0.015623200000000004;0.06255440000000001;0
409;0.0770594;0.015291679999999974;0.062060000000000004;0
410;0.07639380000000001;0.01496016;0.06123600000000001;0
411;0.0753954;0.014794399999999985;0.06057680000000004;0
412;0.0745634;0.014297119999999996;0.05975280000000005;0
413;0.0737314;0.013965600000000022;0.059258400000000044;0
414;0.0737314;0.013965600000000022;0.05843440000000005;0
415;0.07273300000000002;0.013965600000000022;0.057610400000000006;0
416;0.07190100000000002;0.013634079999999993;0.057116000000000056;0
417;0.07090260000000001;0.013302560000000019;0.05645680000000003;0
418;0.07023700000000002;0.013136800000000004;0.05645680000000003;0
419;0.06923860000000001;0.012805279999999974;0.0557976;0
420;0.068573;0.012307999999999986;0.05530320000000005;0
421;0.0679074;0.012142240000000026;0.05431440000000004;0
422;0.06707540000000001;0.011976480000000012;0.053655200000000014;0
423;0.06591060000000001;0.011644959999999982;0.05316080000000001;0
424;0.065245;0.010981919999999978;0.05250160000000004;0
425;0.065245;0.010981919999999978;0.051512800000000025;0
426;0.06424660000000001;0.010816160000000019;0.050853600000000054;0
427;0.06374740000000001;0.010650400000000004;0.05035920000000005;0
428;0.062749;0.010318879999999975;0.04970000000000002;0
429;0.06208340000000001;0.010153120000000015;0.04970000000000002;0
430;0.06125140000000001;0.010153120000000015;0.049370400000000036;0
431;0.060585799999999995;0.00998736;0.048216800000000004;0
432;0.05958740000000001;0.009821599999999986;0.04755760000000003;0
433;0.05875540000000001;0.009655840000000027;0.04673360000000004;0
434;0.058089800000000025;0.009324319999999997;0.046404000000000056;0
435;0.057257800000000025;0.009158559999999982;0.04574480000000003;0
436;0.057257800000000025;0.009158559999999982;0.04492080000000004;0
437;0.056259400000000015;0.008992800000000023;0.04442640000000003;0
438;0.05592659999999999;0.008827040000000008;0.043767200000000006;0
439;0.05492819999999998;0.008661279999999993;0.043767200000000006;0
